DATA,SRAG,PNEUMONIA,INSUFICIENCIA RESPIRATORIA,SEPTICEMIA,AVC,CARDIOPATIA,CHOQUE CARDIOPATICO,AVC (COVID),INFARTO (COVID),INFARTO,SUBITA,INDETERMINADA,DEMAIS OBITOS,COVID19
2019-06-27,0.0,56.0,12.0,39.0,21.0,2.0,8.0,0.0,0.0,34.0,0.0,2.0,93.0,0.0
2019-06-28,0.0,91.0,18.0,41.0,20.0,6.0,9.0,0.0,0.0,27.0,0.0,0.0,98.0,0.0
2019-06-29,0.0,78.0,14.0,32.0,19.0,3.0,3.0,0.0,0.0,25.0,0.0,0.0,98.0,0.0
2019-06-30,0.0,53.0,9.0,30.0,26.0,3.0,6.0,0.0,0.0,25.0,0.0,1.0,108.0,0.0
2019-07-01,0.0,56.0,14.0,28.0,12.0,2.0,4.0,0.0,0.0,29.0,0.0,1.0,80.0,0.0
2019-07-02,1.0,70.0,14.0,31.0,28.0,3.0,6.0,0.0,0.0,17.0,0.0,1.0,83.0,0.0
2019-07-03,0.0,70.0,14.0,36.0,24.0,1.0,8.0,0.0,0.0,29.0,0.0,2.0,94.0,0.0
2019-07-04,0.0,61.0,21.0,42.0,14.0,4.0,9.0,0.0,0.0,33.0,0.0,1.0,77.0,0.0
2019-07-05,0.0,57.0,11.0,26.0,13.0,4.0,7.0,0.0,0.0,23.0,0.0,2.0,85.0,0.0
2019-07-06,0.0,66.0,17.0,31.0,19.0,6.0,8.0,0.0,0.0,37.0,0.0,1.0,82.0,0.0
2019-07-07,1.0,67.0,16.0,29.0,21.0,7.0,6.0,0.0,0.0,32.0,0.0,1.0,105.0,0.0
2019-07-08,1.0,63.0,15.0,37.0,24.0,4.0,7.0,0.0,0.0,32.0,0.0,2.0,100.0,0.0
2019-07-09,0.0,65.0,20.0,41.0,21.0,3.0,8.0,0.0,0.0,46.0,0.0,1.0,83.0,0.0
2019-07-10,0.0,60.0,20.0,26.0,22.0,5.0,7.0,0.0,0.0,35.0,0.0,1.0,80.0,0.0
2019-07-11,0.0,42.0,19.0,30.0,25.0,1.0,3.0,0.0,0.0,28.0,0.0,2.0,96.0,0.0
2019-07-12,1.0,73.0,9.0,36.0,17.0,3.0,13.0,0.0,0.0,29.0,0.0,1.0,99.0,0.0
2019-07-13,1.0,57.0,18.0,41.0,15.0,2.0,7.0,0.0,0.0,33.0,0.0,0.0,120.0,0.0
2019-07-14,0.0,70.0,10.0,39.0,31.0,0.0,6.0,0.0,0.0,20.0,0.0,0.0,100.0,0.0
2019-07-15,0.0,70.0,15.0,37.0,23.0,5.0,13.0,0.0,0.0,24.0,1.0,0.0,86.0,0.0
2019-07-16,1.0,52.0,16.0,47.0,24.0,4.0,5.0,0.0,0.0,25.0,0.0,0.0,84.0,0.0
2019-07-17,0.0,73.0,9.0,29.0,12.0,6.0,12.0,0.0,0.0,30.0,0.0,0.0,93.0,0.0
2019-07-18,0.0,57.0,15.0,33.0,26.0,4.0,8.0,0.0,0.0,25.0,1.0,3.0,75.0,0.0
2019-07-19,0.0,71.0,20.0,41.0,21.0,6.0,9.0,0.0,0.0,29.0,0.0,0.0,98.0,0.0
2019-07-20,0.0,60.0,16.0,31.0,12.0,4.0,10.0,0.0,0.0,23.0,0.0,0.0,85.0,0.0
2019-07-21,0.0,65.0,9.0,39.0,17.0,4.0,6.0,0.0,0.0,24.0,1.0,1.0,73.0,0.0
2019-07-22,0.0,76.0,18.0,35.0,31.0,5.0,12.0,0.0,0.0,21.0,0.0,0.0,75.0,0.0
2019-07-23,0.0,69.0,11.0,52.0,30.0,4.0,7.0,0.0,0.0,28.0,0.0,1.0,77.0,0.0
2019-07-24,0.0,60.0,17.0,44.0,18.0,3.0,8.0,0.0,0.0,31.0,0.0,0.0,72.0,0.0
2019-07-25,0.0,60.0,11.0,32.0,13.0,4.0,10.0,0.0,0.0,36.0,0.0,3.0,98.0,0.0
2019-07-26,0.0,54.0,15.0,34.0,23.0,4.0,10.0,0.0,0.0,28.0,0.0,0.0,100.0,0.0
2019-07-27,0.0,66.0,15.0,39.0,18.0,6.0,4.0,0.0,0.0,39.0,0.0,0.0,89.0,0.0
2019-07-28,0.0,51.0,17.0,46.0,25.0,5.0,8.0,0.0,0.0,14.0,0.0,3.0,98.0,0.0
2019-07-29,0.0,63.0,21.0,31.0,16.0,3.0,5.0,0.0,0.0,26.0,0.0,0.0,79.0,0.0
2019-07-30,1.0,63.0,22.0,34.0,27.0,2.0,7.0,0.0,0.0,24.0,0.0,0.0,79.0,0.0
